YearStart,YearEnd,StateAbbr,State,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategoryID1
2022,2022,NE,Nebraska,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,10.4,Sex,Male,,,SEX
2022,2022,IL,Illinois,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",,,RACE
2022,2022,MD,Maryland,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,13.1,Race/Ethnicity,"Black, non-Hispanic",,,RACE
2022,2022,MS,Mississippi,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,27.1,Sex,Female,,,SEX
2022,2022,NV,Nevada,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,18.6,Age,Age 45-64,,,AGE
2022,2022,ME,Maine,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,28.4,Overall,Overall,,,OVERALL
2022,2022,MN,Minnesota,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",,,RACE
2022,2022,MD,Maryland,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,18.7,Overall,Overall,,,OVERALL
2022,2022,ME,Maine,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,28.1,Race/Ethnicity,Hispanic,,,RACE
2022,2022,LA,Louisiana,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",,,RACE
2022,2022,ID,Idaho,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,23.2,Overall,Overall,,,OVERALL
2022,2022,NV,Nevada,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"Asian, non-Hispanic",,,RACE
2022,2022,MI,Michigan,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,23.8,Race/Ethnicity,"White, non-Hispanic",,,RACE
2022,2022,MA,Massachusetts,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,20.3,Age,Age 45-64,,,AGE
2022,2022,MT,Montana,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,31.9,Race/Ethnicity,Hispanic,,,RACE
2022,2022,MD,Maryland,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,13.9,Sex,Male,,,SEX
2022,2022,NV,Nevada,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,23.5,Race/Ethnicity,"Multiracial, non-Hispanic",,,RACE
2022,2022,IN,Indiana,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,33.8,Race/Ethnicity,"Multiracial, non-Hispanic",,,RACE
2022,2022,MO,Missouri,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,20.8,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2022,2022,MO,Missouri,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,29.6,Sex,Female,,,SEX
2022,2022,MA,Massachusetts,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,40.9,Race/Ethnicity,"Multiracial, non-Hispanic",,,RACE
2022,2022,IL,Illinois,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,7.9,Race/Ethnicity,"Asian, non-Hispanic",,,RACE
2022,2022,KY,Kentucky,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,19.8,Race/Ethnicity,"Black, non-Hispanic",,,RACE
2022,2022,NE,Nebraska,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,18,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2022,2022,NE,Nebraska,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,14.8,Race/Ethnicity,"Black, non-Hispanic",,,RACE
2022,2022,ID,Idaho,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,21.8,Race/Ethnicity,Hispanic,,,RACE
2022,2022,LA,Louisiana,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"Asian, non-Hispanic",,,RACE
2022,2022,KS,Kansas,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,12.6,Sex,Male,,,SEX
2022,2022,NV,Nevada,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",,,RACE
2022,2022,ID,Idaho,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"Asian, non-Hispanic",,,RACE
2022,2022,IN,Indiana,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,29.4,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2022,2022,IA,Iowa,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,19.2,Overall,Overall,,,OVERALL
2022,2022,MI,Michigan,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,27.7,Race/Ethnicity,Hispanic,,,RACE
2022,2022,KY,Kentucky,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",,,RACE
2022,2022,MT,Montana,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,20.9,Age,Age 45-64,,,AGE
2022,2022,MA,Massachusetts,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",,,RACE
2022,2022,KY,Kentucky,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,19.3,Age,Age >=65,,,AGE
2022,2022,NV,Nevada,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,22.5,Sex,Female,,,SEX
2022,2022,KY,Kentucky,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,18.5,Sex,Male,,,SEX
2022,2022,MO,Missouri,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,16.2,Race/Ethnicity,"Black, non-Hispanic",,,RACE
2022,2022,ME,Maine,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,,Race/Ethnicity,"Asian, non-Hispanic",,,RACE
2022,2022,MD,Maryland,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,13.6,Race/Ethnicity,"Black, non-Hispanic",,,RACE
2022,2022,MD,Maryland,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,35,Race/Ethnicity,"Multiracial, non-Hispanic",,,RACE
2022,2022,KY,Kentucky,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2022,2022,NE,Nebraska,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,20.9,Age,Age 18-44,,,AGE
2022,2022,MN,Minnesota,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,24.5,Overall,Overall,,,OVERALL
2022,2022,MS,Mississippi,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",,,RACE
2022,2022,KS,Kansas,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",,,RACE
2022,2022,MA,Massachusetts,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,26.9,Sex,Female,,,SEX
2022,2022,MT,Montana,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,26.5,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2022,2022,LA,Louisiana,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,33.2,Sex,Female,,,SEX
2022,2022,IA,Iowa,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,25.6,Sex,Female,,,SEX
2022,2022,ME,Maine,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,19.6,Sex,Male,,,SEX
2022,2022,KS,Kansas,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,19.7,Race/Ethnicity,"White, non-Hispanic",,,RACE
2022,2022,MA,Massachusetts,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,12.7,Race/Ethnicity,"Asian, non-Hispanic",,,RACE
2022,2022,IN,Indiana,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,22.9,Age,Age 45-64,,,AGE
2022,2022,KY,Kentucky,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,26.9,Race/Ethnicity,"White, non-Hispanic",,,RACE
2022,2022,IA,Iowa,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,,Race/Ethnicity,"Asian, non-Hispanic",,,RACE
2022,2022,NE,Nebraska,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,9.4,Race/Ethnicity,Hispanic,,,RACE
2022,2022,MO,Missouri,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",,,RACE
2022,2022,MI,Michigan,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,22.6,Age,Age 45-64,,,AGE
2022,2022,IA,Iowa,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,13.3,Race/Ethnicity,Hispanic,,,RACE
2022,2022,IL,Illinois,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,17.7,Overall,Overall,,,OVERALL
2022,2022,KS,Kansas,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,12.3,Age,Age >=65,,,AGE
2022,2022,MD,Maryland,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,12,Race/Ethnicity,Hispanic,,,RACE
2022,2022,MO,Missouri,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,38.1,Race/Ethnicity,"Multiracial, non-Hispanic",,,RACE
2022,2022,MS,Mississippi,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,,Race/Ethnicity,"Multiracial, non-Hispanic",,,RACE
2022,2022,NE,Nebraska,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,18.3,Race/Ethnicity,"White, non-Hispanic",,,RACE
2022,2022,IA,Iowa,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"Asian, non-Hispanic",,,RACE
2022,2022,MT,Montana,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,30.7,Race/Ethnicity,"Multiracial, non-Hispanic",,,RACE
2022,2022,NE,Nebraska,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,10.4,Sex,Male,,,SEX
2022,2022,ME,Maine,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,25.6,Race/Ethnicity,"White, non-Hispanic",,,RACE
2022,2022,MO,Missouri,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,25.7,Age,Age 18-44,,,AGE
2022,2022,MD,Maryland,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,23.1,Race/Ethnicity,"White, non-Hispanic",,,RACE
2022,2022,MI,Michigan,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,26.7,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2022,2022,ME,Maine,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,17.3,Age,Age >=65,,,AGE
2022,2022,MT,Montana,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,26.7,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2022,2022,MI,Michigan,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,15.8,Sex,Male,,,SEX
2022,2022,MT,Montana,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"Black, non-Hispanic",,,RACE
2022,2022,ID,Idaho,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,22.7,Overall,Overall,,,OVERALL
2022,2022,KS,Kansas,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,21.3,Race/Ethnicity,"White, non-Hispanic",,,RACE
2022,2022,LA,Louisiana,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,26,Age,Age 45-64,,,AGE
2022,2022,NE,Nebraska,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,17,Overall,Overall,,,OVERALL
2022,2022,MT,Montana,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,32.3,Sex,Female,,,SEX
2022,2022,KY,Kentucky,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,32.8,Sex,Female,,,SEX
2022,2022,IA,Iowa,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,12.5,Race/Ethnicity,"Black, non-Hispanic",,,RACE
2022,2022,ID,Idaho,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,22.1,Race/Ethnicity,"White, non-Hispanic",,,RACE
2022,2022,LA,Louisiana,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,29.7,Race/Ethnicity,"White, non-Hispanic",,,RACE
2022,2022,IA,Iowa,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,11.2,Sex,Male,,,SEX
2022,2022,KS,Kansas,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,20.1,Overall,Overall,,,OVERALL
2022,2022,MI,Michigan,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",,,RACE
2022,2022,MA,Massachusetts,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,39.8,Race/Ethnicity,"Multiracial, non-Hispanic",,,RACE
2022,2022,MS,Mississippi,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,26,Sex,Female,,,SEX
2022,2022,MA,Massachusetts,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",,,RACE
2022,2022,NV,Nevada,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,19.8,Age,Age 18-44,,,AGE
2022,2022,NE,Nebraska,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"Asian, non-Hispanic",,,RACE
2022,2022,KY,Kentucky,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,18.9,Race/Ethnicity,"Black, non-Hispanic",,,RACE
2022,2022,IA,Iowa,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,12,Age,Age >=65,,,AGE
2022,2022,ME,Maine,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,26.3,Overall,Overall,,,OVERALL
2022,2022,IN,Indiana,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",,,RACE
2022,2022,ME,Maine,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,26.3,Race/Ethnicity,Hispanic,,,RACE
2022,2022,IN,Indiana,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",,,RACE
2022,2022,MA,Massachusetts,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,16.2,Sex,Male,,,SEX
2022,2022,MN,Minnesota,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,17.6,Race/Ethnicity,"Black, non-Hispanic",,,RACE
2022,2022,KS,Kansas,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,14.9,Race/Ethnicity,Hispanic,,,RACE
2022,2022,IL,Illinois,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,22.1,Sex,Female,,,SEX
2022,2022,MD,Maryland,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,20.2,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2022,2022,IL,Illinois,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",,,RACE
2022,2022,LA,Louisiana,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,20.9,Age,Age >=65,,,AGE
2022,2022,MT,Montana,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,16.9,Age,Age >=65,,,AGE
2022,2022,ID,Idaho,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,23.6,Race/Ethnicity,Hispanic,,,RACE
2022,2022,MA,Massachusetts,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2022,2022,MA,Massachusetts,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,21.6,Overall,Overall,,,OVERALL
2022,2022,IL,Illinois,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,20.4,Race/Ethnicity,"White, non-Hispanic",,,RACE
2022,2022,LA,Louisiana,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,40.7,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2022,2022,KS,Kansas,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,,Race/Ethnicity,"Asian, non-Hispanic",,,RACE
2022,2022,MS,Mississippi,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,24.5,Age,Age 45-64,,,AGE
2022,2022,MD,Maryland,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,22.9,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2022,2022,MI,Michigan,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,25,Race/Ethnicity,Hispanic,,,RACE
2022,2022,MN,Minnesota,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,13.3,Race/Ethnicity,"Asian, non-Hispanic",,,RACE
2022,2022,MA,Massachusetts,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,14.3,Race/Ethnicity,"Asian, non-Hispanic",,,RACE
2022,2022,KY,Kentucky,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2022,2022,MS,Mississippi,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"Multiracial, non-Hispanic",,,RACE
2022,2022,NE,Nebraska,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",,,RACE
2022,2022,LA,Louisiana,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",,,RACE
2022,2022,IN,Indiana,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,31.5,Race/Ethnicity,"Multiracial, non-Hispanic",,,RACE
2022,2022,ME,Maine,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"Asian, non-Hispanic",,,RACE
2022,2022,MN,Minnesota,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,20.4,Race/Ethnicity,Hispanic,,,RACE
2022,2022,MA,Massachusetts,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,22.2,Overall,Overall,,,OVERALL
2022,2022,MO,Missouri,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,38,Race/Ethnicity,"Multiracial, non-Hispanic",,,RACE
2022,2022,IL,Illinois,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,8.1,Race/Ethnicity,"Asian, non-Hispanic",,,RACE
2022,2022,IL,Illinois,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,21.9,Race/Ethnicity,"White, non-Hispanic",,,RACE
2022,2022,MD,Maryland,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,13.5,Sex,Male,,,SEX
2022,2022,IN,Indiana,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,15.4,Sex,Male,,,SEX
2022,2022,MS,Mississippi,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",,,RACE
2022,2022,ID,Idaho,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,,Race/Ethnicity,"Black, non-Hispanic",,,RACE
2022,2022,KS,Kansas,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",,,RACE
2022,2022,MO,Missouri,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,,Race/Ethnicity,"Asian, non-Hispanic",,,RACE
2022,2022,NV,Nevada,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,,Race/Ethnicity,"Asian, non-Hispanic",,,RACE
2022,2022,MO,Missouri,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,28.5,Sex,Female,,,SEX
2022,2022,IA,Iowa,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,20.2,Race/Ethnicity,"White, non-Hispanic",,,RACE
2022,2022,NV,Nevada,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,11.8,Race/Ethnicity,Hispanic,,,RACE
2022,2022,IL,Illinois,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,18,Overall,Overall,,,OVERALL
2022,2022,IA,Iowa,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,18.5,Overall,Overall,,,OVERALL
2022,2022,MS,Mississippi,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,14.5,Sex,Male,,,SEX
2022,2022,ME,Maine,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,20.8,Sex,Male,,,SEX
2022,2022,MI,Michigan,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,25.6,Race/Ethnicity,"White, non-Hispanic",,,RACE
2022,2022,KY,Kentucky,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,35.3,Race/Ethnicity,"Multiracial, non-Hispanic",,,RACE
2022,2022,NE,Nebraska,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,32.1,Race/Ethnicity,"Multiracial, non-Hispanic",,,RACE
2022,2022,NE,Nebraska,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,19.7,Race/Ethnicity,"White, non-Hispanic",,,RACE
2022,2022,MT,Montana,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",,,RACE
2022,2022,MT,Montana,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,,Race/Ethnicity,"Black, non-Hispanic",,,RACE
2022,2022,MI,Michigan,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,23,Overall,Overall,,,OVERALL
2022,2022,ME,Maine,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",,,RACE
2022,2022,IN,Indiana,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,28.7,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2022,2022,ID,Idaho,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,,Race/Ethnicity,"Asian, non-Hispanic",,,RACE
2022,2022,NE,Nebraska,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,9.8,Age,Age >=65,,,AGE
2022,2022,MN,Minnesota,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,23.5,Overall,Overall,,,OVERALL
2022,2022,MN,Minnesota,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,26.7,Race/Ethnicity,"White, non-Hispanic",,,RACE
2022,2022,MD,Maryland,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,12,Race/Ethnicity,Hispanic,,,RACE
2022,2022,MN,Minnesota,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,31.3,Sex,Female,,,SEX
2022,2022,ID,Idaho,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,16.2,Sex,Male,,,SEX
2022,2022,LA,Louisiana,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,19,Sex,Male,,,SEX
2022,2022,IA,Iowa,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,12.3,Race/Ethnicity,Hispanic,,,RACE
2022,2022,NV,Nevada,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,22.2,Race/Ethnicity,"White, non-Hispanic",,,RACE
2022,2022,KY,Kentucky,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,34.1,Sex,Female,,,SEX
2022,2022,MA,Massachusetts,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,20.7,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2022,2022,ID,Idaho,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,16.5,Sex,Male,,,SEX
2022,2022,ID,Idaho,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,15.2,Age,Age >=65,,,AGE
2022,2022,MA,Massachusetts,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,22.8,Race/Ethnicity,"White, non-Hispanic",,,RACE
2022,2022,IL,Illinois,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,14.1,Race/Ethnicity,Hispanic,,,RACE
2022,2022,MS,Mississippi,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,25.8,Race/Ethnicity,"White, non-Hispanic",,,RACE
2022,2022,ME,Maine,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,32.6,Sex,Female,,,SEX
2022,2022,MO,Missouri,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,15.3,Age,Age >=65,,,AGE
2022,2022,KY,Kentucky,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,25.8,Overall,Overall,,,OVERALL
2022,2022,NV,Nevada,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,13.3,Age,Age >=65,,,AGE
2022,2022,NE,Nebraska,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,17.5,Overall,Overall,,,OVERALL
2022,2022,MD,Maryland,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,22.3,Sex,Female,,,SEX
2022,2022,MN,Minnesota,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,31.2,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,RACE
2022,2022,MD,Maryland,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,16.8,Age,Age 45-64,,,AGE
2022,2022,KS,Kansas,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,19.6,Race/Ethnicity,"Black, non-Hispanic",,,RACE
2022,2022,ME,Maine,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,48.1,Race/Ethnicity,"Multiracial, non-Hispanic",,,RACE
2022,2022,MT,Montana,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,25.8,Overall,Overall,,,OVERALL
2022,2022,MI,Michigan,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,30.3,Sex,Female,,,SEX
2022,2022,LA,Louisiana,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,28.5,Race/Ethnicity,"White, non-Hispanic",,,RACE
2022,2022,ID,Idaho,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,21.2,Age,Age 45-64,,,AGE
